Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: LI_swiched_153_3V1_470K_end_135_1V1_520K
Startzeit: 08.04.2025 13:53:03
Stoppzeit: 08.04.2025 14:08:03
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: LI_swiched_153_3V1_470K_end_135_1V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
28,100000000000	0,524710126951	4,898195141059	1,183347481771	1,084729408094
28,200000000000	0,527091865378	4,896228972668	1,188754615334	1,085240897961
28,300000000000	0,529345583703	4,894253946808	1,194162038399	1,085686295540
28,400000000000	0,531577921178	4,892286805111	1,199453667230	1,086158427356
28,500000000000	0,533974070483	4,890293480305	1,204784132190	1,086620988056
28,600000000000	0,536268913438	4,888212806062	1,210189355156	1,087117081731
28,700000000000	0,538600286216	4,886135975282	1,215444900170	1,087524890780
28,800000000000	0,540854166837	4,884087786018	1,220818451677	1,088008572828
28,900000000000	0,543227248231	4,881915267460	1,226117737872	1,088553834466
29,000000000000	0,545668949566	4,879790053770	1,231446970412	1,089071745423
29,100000000000	0,548015859061	4,877607589571	1,236791165792	1,089572881945
29,200000000000	0,550452780395	4,875371204375	1,241971342745	1,090149680253
29,300000000000	0,552928061745	4,873211761271	1,247208271023	1,090664898322
29,400000000000	0,555338616514	4,871006311158	1,252424629590	1,091162239494
29,500000000000	0,557729996653	4,868721305891	1,257685826522	1,091747342938
29,600000000000	0,560200760819	4,866369759169	1,262997195692	1,092268747196
29,700000000000	0,562478949905	4,864049353206	1,268153713933	1,092879330253
29,800000000000	0,564639001443	4,861728658514	1,273405372463	1,093395099882
29,900000000000	0,567014159440	4,859409196763	1,278616832371	1,093996750007
30,000000000000	0,569389544565	4,856981238913	1,283731964699	1,094525724535
30,100000000000	0,571814698459	4,854586907759	1,288969650962	1,095139795052
30,200000000000	0,574105339786	4,852157314099	1,294037890157	1,095733502126
30,300000000000	0,576391697492	4,849757323953	1,299239519747	1,096311597575
30,400000000000	0,578781455555	4,847245171429	1,304320780387	1,096919736598
